x,y
605, 244
605, 243
605, 244
605, 244
605, 243
605, 244
605, 244
605, 243
605, 244
605, 244
605, 243
605, 244
605, 243
605, 242
605, 244
606, 244
606, 243
606, 244
605, 244
606, 243
606, 244
606, 244
606, 243
606, 243
606, 244
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 242
606, 243
606, 243
606, 242
606, 243
606, 243
606, 242
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 242
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 243
606, 242
606, 243
606, 243
