angle,correction,derived,rotát-ion,x_pos,y_pos,p,i,d,bat,time
0.12771816299999997, -76.74177923750436, 0.06178796914158676, 3.535694957959041, 50.050945767643626, 3.0835180089913967, -64.75155910422178, -9.358294522169492, -2.6319256111130898, 7.671, 0.2855262756347656
0.31965796299999993, -82.87501007489836, 0.06965329345439127, 3.984404505269134, 50.04876583477665, 3.4742470739835603, -69.63018430311355, -11.19066779330406, -2.0541579784807453, 7.69875, 0.30161142349243164
0.5789384519999999, -89.01467717876127, 0.07826287157521142, 4.475010514676738, 50.044451448945, 3.9012141991537037, -74.02536919085802, -13.138703824642429, -1.8506041632608294, 7.684875, 0.3174753189086914
0.968117171, -92.29137083745808, 0.0871333974747218, 4.97979875333562, 50.03703285047153, 4.340225036858004, -76.22195006437678, -15.144544615810238, -0.9248761572710578, 7.71225, 0.33341431617736816
1.354293019, -97.29546316533929, 0.09644113558805122, 5.508633790207782, 50.046314827446665, 4.79978728797822, -78.93247465294786, -17.22171500141413, -1.1412735109772996, 7.089, 0.3493690490722656
2.012904876, -98.10469045362854, 0.10797505157630025, 6.162639480431879, 50.03039062033289, 5.367554133076399, -78.84495748420571, -19.296582303630068, 0.03684933420722558, 7.7002500000000005, 0.3659942150115967
2.7015554159999997, -97.4968239024696, 0.11840020527912827, 6.752396086337984, 50.01432542031458, 5.878946353823898, -76.9659727364217, -21.32200263879906, 0.7911514727511602, 7.686, 0.38165998458862305
3.4917475459999996, -93.66429063046093, 0.12811719196099877, 7.300802577067845, 49.92585069109121, 6.353925133085656, -72.37204559028906, -23.22653015433298, 1.93428511416111, 7.7013750000000005, 0.39780664443969727
4.111911769000001, -95.98658068677427, 0.13815348640337227, 7.865820524672149, 49.927061369945996, 6.842681938081561, -71.32426635777081, -25.103484532169055, 0.44117020316558, 7.73175, 0.4133474826812744
4.736750028, -97.61871034649587, 0.14883927801775765, 8.465713513807419, 49.88816532024352, 7.360877283342781, -70.85030623034095, -26.967966275072765, 0.19956215891783557, 7.6766250000000005, 0.4293086528778076
5.531034758000001, -92.88707116289577, 0.15861493079682626, 9.012882495246632, 49.83032261725237, 7.832826743224673, -66.15510700768598, -28.70889014369608, 1.9769259884863004, 7.6548750000000005, 0.4454505443572998
6.172582263000002, -95.48780877940327, 0.16938523445354947, 9.61380773695201, 49.782459008180794, 8.350317876078108, -65.38328400508816, -30.429502880672086, 0.3249781063569799, 7.683, 0.4612712860107422
6.898470235000001, -94.4587627797238, 0.18043098775064928, 10.227890732842466, 49.71859369530889, 8.878190554786304, -63.258989459006834, -32.09421312959332, 0.8944398088763492, 7.68975, 0.4773426055908203
7.486893023000001, -96.65506586377617, 0.19081662209542571, 10.803119085433549, 49.702485623792455, 9.371739418318278, -63.008295186237405, -33.75232616081009, 0.10555548327133835, 7.3905, 0.49358558654785156
8.346217565000002, -92.06696432117266, 0.20220702192507786, 11.431470170812036, 49.623549721520405, 9.909786620836798, -58.61979951042865, -35.29495246371611, 1.8477876529721087, 7.679625000000001, 0.5093836784362793
9.321145504999999, -85.68592455340197, 0.21348839509044645, 12.051072520861167, 49.51624783060555, 10.439175643881335, -51.8686133013622, -36.65991597164669, 2.842604719606925, 7.501875, 0.525425910949707
10.100651766999997, -87.8034541675072, 0.2263608805869549, 12.754577378736355, 49.390593027021296, 11.038767736851426, -50.424586622990816, -37.98687877751487, 0.6080112329984786, 7.632375000000001, 0.541466474533081
11.100277992999997, -84.39734947197789, 0.24118627163635545, 13.55998255984923, 49.238007390416556, 11.723160158266937, -46.73438677013542, -39.21673106093948, 1.5537683590970062, 7.7238750000000005, 0.5575218200683594
12.017308694999999, -84.64672589943714, 0.2564746967567622, 14.384858926756054, 49.05636081620735, 12.42169595837025, -44.98345440336506, -40.40050617681751, 0.7372346807454164, 7.74225, 0.573772668838501
12.869324979999996, -88.90058849847819, 0.27397628313541894, 15.321706222753056, 48.87995199083898, 13.211922441454055, -46.595243612308124, -41.62669679819404, -0.678648087976029, 7.732125, 0.5893676280975342
13.953432926999994, -85.11167822939764, 0.291437914361235, 16.24812497693556, 48.68665689065522, 13.989879796833563, -43.59914894877576, -42.77404282316182, 1.2615135425399444, 7.6965, 0.6055426597595215
14.958647821999993, -85.03317775933608, 0.30884210466119316, 17.16289041602395, 48.474039662334235, 14.754463457356344, -41.88060928645517, -43.8761641201738, 0.723595647292882, 7.7002500000000005, 0.6213674545288086
