angle,correction,derived,rotát-ion,x_pos,y_pos,p,i,d,bat,time
21.696664295, -53.542582752767146, 0.40861533467260075, 22.225677769423626, -3.6891750276507764, 22.69534131137123, -6.348161693083497, -46.596057131509355, -0.5983639281742903, 7.768125, 0.7903144359588623
22.673808795999996, -51.51863028301954, 0.4251042332841488, 23.030550264260885, -4.0109572669347076, 23.473313315713316, -4.28089761913067, -46.72091664540066, -0.5168160184882069, 7.768125, 0.8063290119171143
23.492274579999997, -50.99037447882738, 0.44177073290743535, 23.83443858306353, -4.345900280304723, 24.24571051071938, -4.105968036762405, -46.840674046472905, -0.0437323955920661, 7.78125, 0.8223178386688232
24.398440746, -50.32031425148534, 0.4591201656849064, 24.660809536996986, -4.702981875027744, 25.03473324777793, -3.148425491963849, -46.93250312332185, -0.23938563619963915, 7.777875, 0.8382546901702881
25.170456871, -50.522984291820336, 0.47633903376057585, 25.470283052337702, -5.06746880006164, 25.802574319351002, -3.5979141760524413, -47.03744228679004, 0.11237217102214814, 7.77525, 0.8542728424072266
26.006685857, -50.28976546240774, 0.49332611644144403, 26.25832699407001, -5.4379289884457265, 26.545141870194843, -3.0196936448401175, -47.12551668476454, -0.14455513280308097, 7.768875, 0.8702957630157471
26.873596614000004, -49.81336794602193, 0.5112926549671964, 27.080326865341966, -5.7913686302902585, 27.314352963055853, -2.480763016103552, -47.19787227273423, -0.1347326571841414, 7.78125, 0.8862476348876953
26.873596614000004, -49.751181021019136, 0.511293102689489, 27.08034720162129, -5.835941769669644, 27.31437192444668, -2.4810070514554354, -47.270234978401675, 6.100883797088841e-05, 7.78125, 0.8869943618774414
27.623220401000008, -50.08846356321562, 0.5285412269370885, 27.85829813596793, -6.227043750543056, 28.03718729808779, -2.8209328196150807, -47.35251218564045, 0.08498144203991131, 7.779, 0.9022834300994873
28.413886633000008, -50.20305415957871, 0.5461991925838829, 28.64333142113204, -6.640913214470672, 28.76134310449364, -2.7533374575843794, -47.43281786148666, -0.016898840507675317, 7.778625, 0.9183247089385986
29.175795845000007, -50.55722210816461, 0.5643069238699567, 29.436338078399135, -7.059298611963987, 29.487371717959753, -3.1265068007895422, -47.524007643176354, 0.0932923358012907, 7.767, 0.9342648983001709
29.815085179000008, -52.240058769639994, 0.5828525375393706, 30.235879235285168, -7.454228851566952, 30.213663970438457, -5.049528675421925, -47.671285562876164, 0.4807554686580957, 7.767375, 0.9502668380737305
29.815085179000008, -52.86826372846723, 0.5828529666027721, 30.235897585067985, -7.493255026977733, 30.21368057215363, -5.0497488728157265, -47.81856990499995, 5.5049348450353364e-05, 7.767375, 0.9510116577148438
30.589580855000005, -53.028949608626945, 0.6011414486797909, 31.011820693013167, -7.877732579195319, 30.91289436872683, -5.066878056157947, -47.96635384830456, 0.004282295835555061, 7.76775, 0.966266393661499
31.239296027, -54.4753100198799, 0.6200253761776203, 31.79996304919635, -8.285350522204071, 31.61731484341865, -6.72800426635618, -48.16258730607328, 0.41528155254955834, 7.7696250000000004, 0.9822349548339844
32.065965581, -54.989359112856164, 0.6399253440674397, 32.61620844091378, -8.709072087752538, 32.34054512168296, -6.602914318965361, -48.3551723070431, -0.031272486847704783, 7.7625, 0.9983563423156738
32.804272387, -55.6135791749307, 0.6594792840160366, 33.40402407557179, -9.130208989687201, 33.032362374317806, -7.197020262861514, -48.56508539804322, 0.14852648597403828, 7.756125, 1.0143544673919678
33.626225735999995, -55.48563528203752, 0.6789350578635865, 34.17395780212608, -9.570195368906466, 33.70244360448308, -6.572784793513051, -48.756791621187354, -0.15605886733711571, 7.713375, 1.030214548110962
34.31490681, -56.56614573972615, 0.6995415907082649, 34.97438894049845, -10.045274290856295, 34.39261321793545, -7.913785565981442, -48.98761036686181, 0.3352501931170977, 7.776, 1.0463323593139648
